evidence_status,synthetic,model,pair,strategy,budget_seconds,K,p,Y,risk_increases,risk_decreases,K_0,p_0,Y_0,delta_Y,precision_threshold,precision_threshold_gt_one,upfront_seconds,audit_seconds,required_seconds,unspent_seconds,overhead_exceeds_budget,decomposition_status,precision_gain,capacity_loss
historical_observation,False,qwen35,7311-7312,primary,377.01336746290326,90,0.2222222222222222,20,5,15,400,0.1175,47,-27,0.5222222222222223,False,295.7481784708798,80.67653037980199,376.4247088506818,0.5886586122214506,False,defined,377/40,1457/40
historical_observation,False,qwen35,7311-7312,norm,377.01336746290326,100,0.2,20,12,8,400,0.1175,47,-27,0.47,False,286.8573150150478,89.98200898617506,376.83932400122285,0.17404346168041057,False,defined,33/4,141/4
historical_observation,False,qwen35,7311-7312,paid_direct,377.01336746290326,392,0.11989795918367346,47,23,24,400,0.1175,47,0,0.11989795918367346,False,21.09218095522374,355.04733711108565,376.1395180663094,0.8738493965938667,False,defined,47/50,47/50
historical_observation,False,qwen35,7311-7312,paid_loss,377.01336746290326,55,0.45454545454545453,25,15,10,400,0.1175,47,-22,0.8545454545454545,False,325.9512281147763,50.369723442941904,376.3209515577182,0.692415905185021,False,defined,1483/80,3243/80
historical_observation,False,qwen35,7311-7312,paid_primary,377.01336746290326,67,0.23880597014925373,16,3,13,400,0.1175,47,-31,0.7014925373134329,False,316.83798092510557,60.03489976003766,376.87288068514323,0.1404867777600585,False,defined,3251/400,15651/400
historical_observation,False,qwen35,7311-7312,paid_norm,377.01336746290326,76,0.19736842105263158,15,8,7,400,0.1175,47,-32,0.618421052631579,False,307.9471174692735,68.56684146821499,376.5139589374885,0.49940852541476205,False,defined,607/100,3807/100
historical_observation,False,qwen35,7313-7314,direct,377.01336746290326,400,0.1175,47,22,25,400,0.1175,47,0,0.1175,False,0.0009883902966976166,357.4085461087525,357.4095344990492,19.603832963854074,False,defined,0,0
historical_observation,False,qwen35,7313-7314,loss,377.01336746290326,77,0.4675324675324675,36,21,15,400,0.1175,47,-11,0.6103896103896104,False,307.90356954559684,68.64776293933392,376.55133248493075,0.4620349779725156,False,defined,10781/400,15181/400
historical_observation,False,qwen35,7313-7314,primary,377.01336746290326,100,0.21,21,6,15,400,0.1175,47,-26,0.47,False,288.4446494206786,88.39732603356242,376.84197545424104,0.17139200866221158,False,defined,37/4,141/4
historical_observation,False,qwen35,7313-7314,norm,377.01336746290326,104,0.19230769230769232,20,9,11,400,0.1175,47,-27,0.4519230769230769,False,283.2068759538233,92.60407107695937,375.8109470307827,1.2024204321205632,False,defined,389/50,1739/50
historical_observation,False,qwen35,7313-7314,paid_direct,377.01336746290326,398,0.11809045226130653,47,22,25,400,0.1175,47,0,0.11809045226130653,False,21.24421591218561,355.62153390422463,376.86574981641024,0.14761764649301917,False,defined,47/200,47/200
historical_observation,False,qwen35,7313-7314,paid_loss,377.01336746290326,53,0.5094339622641509,27,17,10,400,0.1175,47,-20,0.8867924528301887,False,329.14679706748575,47.51570841297507,376.6625054804608,0.3508619824424484,False,defined,8309/400,16309/400
historical_observation,False,qwen35,7313-7314,paid_primary,377.01336746290326,75,0.25333333333333335,19,5,14,400,0.1175,47,-28,0.6266666666666667,False,309.6878769425675,66.51028223708272,376.19815917965025,0.8152082832530035,False,defined,163/16,611/16
historical_observation,False,qwen35,7313-7314,paid_norm,377.01336746290326,81,0.20987654320987653,17,8,9,400,0.1175,47,-30,0.5802469135802469,False,304.45010347571224,72.09866493195295,376.5487684076652,0.46459905523807155,False,defined,2993/400,14993/400
historical_observation,False,qwen35,7315-7316,direct,377.01336746290326,400,0.1325,53,19,34,400,0.1325,53,0,0.1325,False,0.002381402999162674,366.6146021336317,366.61698353663087,10.39638392627239,False,defined,0,0
historical_observation,False,qwen35,7315-7316,loss,377.01336746290326,79,0.4810126582278481,38,12,26,400,0.1325,53,-15,0.6708860759493671,False,304.73713551834226,71.7096382342279,376.44677375257015,0.5665937103331053,False,defined,11013/400,17013/400
historical_observation,False,qwen35,7315-7316,primary,377.01336746290326,87,0.19540229885057472,17,1,16,400,0.1325,53,-36,0.6091954022988506,False,296.74481788277626,79.700039986521,376.44485786929727,0.5685095936059914,False,defined,2189/400,16589/400
historical_observation,False,qwen35,7315-7316,norm,377.01336746290326,100,0.2,20,7,13,400,0.1325,53,-33,0.53,False,284.7995517253876,92.12297498062253,376.9225267060101,0.09084075689315889,False,defined,27/4,159/4
historical_observation,False,qwen35,7315-7316,paid_direct,377.01336746290326,388,0.12371134020618557,48,17,31,400,0.1325,53,-5,0.13659793814432988,False,20.869418817572296,356.0894110612571,376.9588298788294,0.05453758407384063,False,defined,-341/100,159/100
historical_observation,False,qwen35,7315-7316,paid_loss,377.01336746290326,56,0.5535714285714286,31,11,20,400,0.1325,53,-22,0.9464285714285714,False,325.6041729329154,51.235528480261564,376.83970141317695,0.1736660497263038,False,defined,1179/50,2279/50
historical_observation,False,qwen35,7315-7316,paid_primary,377.01336746290326,64,0.21875,14,0,14,400,0.1325,53,-39,0.828125,False,317.6118552973494,58.64933946356177,376.26119476091117,0.752172701992091,False,defined,138/25,1113/25
historical_observation,False,qwen35,7315-7316,paid_norm,377.01336746290326,76,0.21052631578947367,16,6,10,400,0.1325,53,-37,0.6973684210526315,False,305.6665891399607,71.00711036846042,376.6736995084211,0.3396679544821392,False,defined,593/100,4293/100
historical_observation,False,qwen35,7317-7318,direct,377.01336746290326,400,0.125,50,22,28,400,0.125,50,0,0.125,False,0.0023927614092826843,352.56740018725395,352.56979294866323,24.443574514240023,False,defined,0,0
historical_observation,False,qwen35,7317-7318,loss,377.01336746290326,76,0.5131578947368421,39,19,20,400,0.125,50,-11,0.6578947368421053,False,309.9975464232266,66.74762317165732,376.7451695948839,0.2681978680193438,False,defined,59/2,81/2
historical_observation,False,qwen35,7317-7318,primary,377.01336746290326,100,0.22,22,4,18,400,0.125,50,-28,0.5,False,288.86548007652164,87.82504034042358,376.6905204169452,0.32284704595804,False,defined,19/2,75/2
historical_observation,False,qwen35,7317-7318,norm,377.01336746290326,108,0.2037037037037037,22,11,11,400,0.125,50,-28,0.46296296296296297,False,281.8321559615433,94.8918702416122,376.7240262031555,0.28934125974774544,False,defined,17/2,73/2
historical_observation,False,qwen35,7317-7318,paid_direct,377.01336746290326,400,0.125,50,22,28,400,0.125,50,0,0.125,False,21.353931359015405,352.56740018725395,373.92133154626936,3.092035916633902,False,defined,0,0
historical_observation,False,qwen35,7317-7318,paid_loss,377.01336746290326,52,0.5576923076923077,29,14,15,400,0.125,50,-21,0.9615384615384616,False,331.3490850208327,45.660807099193335,377.00989212002605,0.0034753428772111867,False,defined,45/2,87/2
historical_observation,False,qwen35,7317-7318,paid_primary,377.01336746290326,75,0.24,18,2,16,400,0.125,50,-32,0.6666666666666666,False,310.21701867412776,66.04531071707606,376.2623293912038,0.7510380716994388,False,defined,69/8,325/8
historical_observation,False,qwen35,7317-7318,paid_norm,377.01336746290326,83,0.2289156626506024,19,10,9,400,0.125,50,-31,0.6024096385542169,False,303.18369455914944,73.05963343009353,376.24332798924297,0.7700394736602925,False,defined,69/8,317/8
historical_observation,False,qwen35,7319-7320,direct,377.01336746290326,400,0.1125,45,25,20,400,0.1125,45,0,0.1125,False,0.0009937360882759094,358.70305521786213,358.7040489539504,18.309318508952853,False,defined,0,0
historical_observation,False,qwen35,7319-7320,loss,377.01336746290326,83,0.40963855421686746,34,19,15,400,0.1125,45,-11,0.5421686746987951,False,303.1875564791262,73.73450183495879,376.922058314085,0.0913091488182282,False,defined,1973/80,2853/80
historical_observation,False,qwen35,7319-7320,primary,377.01336746290326,95,0.18947368421052632,18,5,13,400,0.1125,45,-27,0.47368421052631576,False,292.481636993587,83.67084128782153,376.15247828140855,0.8608891814947162,False,defined,117/16,549/16
historical_observation,False,qwen35,7319-7320,norm,377.01336746290326,104,0.14423076923076922,15,11,4,400,0.1125,45,-30,0.4326923076923077,False,284.7511537335813,91.85197136551142,376.6031250990927,0.41024236381053286,False,defined,33/10,333/10
historical_observation,False,qwen35,7319-7320,paid_direct,377.01336746290326,396,0.11363636363636363,45,25,20,400,0.1125,45,0,0.11363636363636363,False,21.375074579380453,355.0274748131633,376.40254939254373,0.6108180703595255,False,defined,9/20,9/20
historical_observation,False,qwen35,7319-7320,paid_loss,377.01336746290326,59,0.4915254237288136,29,15,14,400,0.1125,45,-16,0.7627118644067796,False,324.5616373224184,52.15292135998607,376.71455868240446,0.2988087804987763,False,defined,1789/80,3069/80
historical_observation,False,qwen35,7319-7320,paid_primary,377.01336746290326,71,0.19718309859154928,14,3,11,400,0.1125,45,-31,0.6338028169014085,False,313.8557178368792,62.57433591037989,376.4300537472591,0.5833137156441838,False,defined,481/80,2961/80
historical_observation,False,qwen35,7319-7320,paid_norm,377.01336746290326,80,0.1625,13,10,3,400,0.1125,45,-32,0.5625,False,306.1252345768735,70.30682833865285,376.43206291552633,0.5813045473769243,False,defined,4,36
historical_observation,False,qwen35,7321-7322,direct,377.01336746290326,400,0.1575,63,47,16,400,0.1575,63,0,0.1575,False,0.0023747198283672333,363.57325818762183,363.5756329074502,13.43773455545306,False,defined,0,0
historical_observation,False,qwen35,7321-7322,loss,377.01336746290326,73,0.5068493150684932,37,30,7,400,0.1575,63,-26,0.863013698630137,False,310.4860817976296,65.6722051165998,376.1582869142294,0.8550805486738765,False,defined,10201/400,20601/400
historical_observation,False,qwen35,7321-7322,primary,377.01336746290326,92,0.16304347826086957,15,8,7,400,0.1575,63,-48,0.6847826086956522,False,293.4251206405461,83.10837038606405,376.53349102661014,0.47987643629312626,False,defined,51/100,4851/100
historical_observation,False,qwen35,7321-7322,norm,377.01336746290326,100,0.22,22,20,2,400,0.1575,63,-41,0.63,False,286.7824602164328,89.83314298838377,376.6156032048166,0.3977642580866774,False,defined,25/4,189/4
historical_observation,False,qwen35,7321-7322,paid_direct,377.01336746290326,391,0.15601023017902813,61,45,16,400,0.1575,63,-2,0.16112531969309463,False,21.290066014043987,355.39822021499276,376.68828622903675,0.3250812338665114,False,defined,-233/400,567/400
historical_observation,False,qwen35,7321-7322,paid_loss,377.01336746290326,50,0.6,30,25,5,400,0.1575,63,-33,1.26,True,331.7737730918452,44.95049333199859,376.7242664238438,0.28910103905946805,False,defined,177/8,441/8
historical_observation,False,qwen35,7321-7322,paid_primary,377.01336746290326,68,0.16176470588235295,11,6,5,400,0.1575,63,-52,0.9264705882352942,False,314.7128119347617,61.40771225467324,376.12052418943495,0.8928432734683162,False,defined,29/100,5229/100
historical_observation,False,qwen35,7321-7322,paid_norm,377.01336746290326,76,0.2236842105263158,17,16,1,400,0.1575,63,-46,0.8289473684210527,False,308.07015151064843,68.40677342936397,376.4769249400124,0.5364425228908615,False,defined,503/100,5103/100
historical_observation,False,qwen35,7323-7324,direct,377.01336746290326,400,0.1075,43,26,17,400,0.1075,43,0,0.1075,False,0.0023474059998989105,353.8083294779062,353.8106768839061,23.202690578997135,False,defined,0,0
historical_observation,False,qwen35,7323-7324,loss,377.01336746290326,85,0.4117647058823529,35,21,14,400,0.1075,43,-8,0.5058823529411764,False,302.51987643912435,73.91022175177932,376.43009819090366,0.5832692719995933,False,defined,2069/80,2709/80
historical_observation,False,qwen35,7323-7324,primary,377.01336746290326,103,0.20388349514563106,21,7,14,400,0.1075,43,-22,0.4174757281553398,False,286.0136907286942,90.14335757493973,376.1570483036339,0.8563191592693284,False,defined,3971/400,12771/400
historical_observation,False,qwen35,7323-7324,norm,377.01336746290326,112,0.1875,21,13,8,400,0.1075,43,-22,0.38392857142857145,False,278.0350852906704,98.09308673068881,376.1281720213592,0.8851954415440382,False,defined,224/25,774/25
historical_observation,False,qwen35,7323-7324,paid_direct,377.01336746290326,400,0.1075,43,26,17,400,0.1075,43,0,0.1075,False,21.228565285913646,353.8083294779062,375.0368947638199,1.976472699083387,False,defined,0,0
historical_observation,False,qwen35,7323-7324,paid_loss,377.01336746290326,61,0.45901639344262296,28,17,11,400,0.1075,43,-15,0.7049180327868853,False,323.7460943190381,52.725723780691624,376.4718180997297,0.5415493631735406,False,defined,8577/400,14577/400
historical_observation,False,qwen35,7323-7324,paid_primary,377.01336746290326,79,0.22784810126582278,18,7,11,400,0.1075,43,-25,0.5443037974683544,False,307.23990860860795,69.2411306835711,376.48103929217905,0.5323281707242089,False,defined,3803/400,13803/400
historical_observation,False,qwen35,7323-7324,paid_norm,377.01336746290326,88,0.18181818181818182,16,11,5,400,0.1075,43,-27,0.48863636363636365,False,299.26130317058414,76.88212925568223,376.1434324262664,0.8699350366368712,False,defined,327/50,1677/50
historical_observation,False,qwen35,7325-7326,direct,377.01336746290326,400,0.095,38,23,15,400,0.095,38,0,0.095,False,0.0021960847079753876,363.0023331940174,363.0045292787254,14.008838184177876,False,defined,0,0
historical_observation,False,qwen35,7325-7326,loss,377.01336746290326,85,0.32941176470588235,28,18,10,400,0.095,38,-10,0.4470588235294118,False,299.7274516187608,76.67245330289006,376.3999049216509,0.6134625412523753,False,defined,797/40,1197/40
historical_observation,False,qwen35,7325-7326,primary,377.01336746290326,93,0.0967741935483871,9,3,6,400,0.095,38,-29,0.40860215053763443,False,291.90751611441374,85.05432599037886,376.9618421047926,0.05152535811066188,False,defined,33/200,5833/200
historical_observation,False,qwen35,7325-7326,norm,377.01336746290326,99,0.13131313131313133,13,8,5,400,0.095,38,-25,0.3838383838383838,False,286.6286728195846,89.71550063788891,376.3441734574735,0.6691940054297432,False,defined,719/200,5719/200
historical_observation,False,qwen35,7325-7326,paid_direct,377.01336746290326,391,0.09462915601023018,37,22,15,400,0.095,38,-1,0.09718670076726342,False,21.618266842328012,354.87623151019216,376.49449835252017,0.5188691103830924,False,defined,-29/200,171/200
historical_observation,False,qwen35,7325-7326,paid_loss,377.01336746290326,61,0.4426229508196721,27,18,9,400,0.095,38,-11,0.6229508196721312,False,321.34352237638086,54.86630257591605,376.2098249522969,0.8035425106063487,False,defined,4241/200,6441/200
historical_observation,False,qwen35,7325-7326,paid_primary,377.01336746290326,70,0.08571428571428572,6,1,5,400,0.095,38,-32,0.5428571428571428,False,313.5235868720338,63.47596121951938,376.99954809155315,0.013819371350104685,False,defined,-13/20,627/20
historical_observation,False,qwen35,7325-7326,paid_norm,377.01336746290326,76,0.10526315789473684,8,5,3,400,0.095,38,-30,0.5,False,308.24474357720464,68.54654064029455,376.7912842174992,0.2220832454040628,False,defined,39/50,1539/50
historical_observation,False,qwen35,7327-7328,direct,377.01336746290326,400,0.07,28,13,15,400,0.07,28,0,0.07,False,0.002157069742679596,365.6982281729579,365.7003852427006,11.312982220202684,False,defined,0,0
historical_observation,False,qwen35,7327-7328,loss,377.01336746290326,70,0.3142857142857143,22,9,13,400,0.07,28,-6,0.4,False,312.9474496804178,63.67958429828286,376.62703397870064,0.38633348420263447,False,defined,171/10,231/10
historical_observation,False,qwen35,7327-7328,primary,377.01336746290326,90,0.1,9,1,8,400,0.07,28,-19,0.3111111111111111,False,294.87117187306285,81.71761351823807,376.5887853913009,0.4245820716023428,False,defined,27/10,217/10
historical_observation,False,qwen35,7327-7328,norm,377.01336746290326,100,0.1,10,3,7,400,0.07,28,-18,0.28,False,285.7545770853758,91.12751323729753,376.8820903226733,0.13127714022994905,False,defined,3,21
historical_observation,False,qwen35,7327-7328,paid_direct,377.01336746290326,389,0.06426735218508997,25,11,14,400,0.07,28,-3,0.07197943444730077,False,21.35660000424832,355.62711952254176,376.9837195267901,0.029647936113179302,False,defined,-223/100,77/100
historical_observation,False,qwen35,7327-7328,paid_loss,377.01336746290326,46,0.41304347826086957,19,9,10,400,0.07,28,-9,0.6086956521739131,False,334.3018926149234,42.45251468941569,376.7544073043391,0.2589601585641629,False,defined,789/50,1239/50
historical_observation,False,qwen35,7327-7328,paid_primary,377.01336746290326,66,0.13636363636363635,9,1,8,400,0.07,28,-19,0.42424242424242425,False,316.2256148075685,60.24762365221977,376.47323845978826,0.5401290031149979,False,defined,219/50,1169/50
historical_observation,False,qwen35,7327-7328,paid_norm,377.01336746290326,76,0.06578947368421052,5,1,4,400,0.07,28,-23,0.3684210526315789,False,307.1090200198814,69.0583243407309,376.16734436061233,0.8460231022909385,False,defined,-8/25,567/25
historical_observation,False,qwen35,7329-7330,direct,377.01336746290326,400,0.085,34,18,16,400,0.085,34,0,0.085,False,0.00147213414311409,357.9718929119408,357.9733650460839,19.040002416819334,False,defined,0,0
historical_observation,False,qwen35,7329-7330,loss,377.01336746290326,90,0.28888888888888886,26,13,13,400,0.085,34,-8,0.37777777777777777,False,296.06494890898466,80.36861921846867,376.4335681274533,0.579799335449933,False,defined,367/20,527/20
historical_observation,False,qwen35,7329-7330,primary,377.01336746290326,94,0.10638297872340426,10,3,7,400,0.085,34,-24,0.3617021276595745,False,293.2890540584922,83.51366426050663,376.8027183189988,0.21064914390443332,False,defined,201/100,2601/100
historical_observation,False,qwen35,7329-7330,norm,377.01336746290326,108,0.12962962962962962,14,7,7,400,0.085,34,-20,0.3148148148148148,False,281.5465208925307,95.23293513804674,376.7794560305774,0.23391143232582123,False,defined,241/50,1241/50
historical_observation,False,qwen35,7329-7330,paid_direct,377.01336746290326,398,0.08542713567839195,34,18,16,400,0.085,34,0,0.08542713567839195,False,20.69583726953715,356.2029288299382,376.8987660994753,0.11460136342793611,False,defined,17/100,17/100
historical_observation,False,qwen35,7329-7330,paid_loss,377.01336746290326,67,0.29850746268656714,20,11,9,400,0.085,34,-14,0.5074626865671642,False,316.7593140443787,60.196583576500416,376.9558976208791,0.05746984202414615,False,defined,2861/200,5661/200
historical_observation,False,qwen35,7329-7330,paid_primary,377.01336746290326,71,0.1267605633802817,9,2,7,400,0.085,34,-25,0.4788732394366197,False,313.9834191938862,62.797107212245464,376.7805264061317,0.23284105677156203,False,defined,593/200,5593/200
historical_observation,False,qwen35,7329-7330,paid_norm,377.01336746290326,85,0.12941176470588237,11,5,6,400,0.085,34,-23,0.4,False,302.2408860279247,74.43402487412095,376.67491090204567,0.33845656085757503,False,defined,151/40,1071/40
historical_observation,False,qwen35,7331-7332,direct,377.01336746290326,400,0.075,30,18,12,400,0.075,30,0,0.075,False,0.002483285963535309,364.20581106469035,364.2082943506539,12.805073112249373,False,defined,0,0
historical_observation,False,qwen35,7331-7332,loss,377.01336746290326,81,0.2839506172839506,23,14,9,400,0.075,30,-7,0.37037037037037035,False,303.5721247382462,73.4108120650053,376.9829368032515,0.030430659651759433,False,defined,677/40,957/40
historical_observation,False,qwen35,7331-7332,primary,377.01336746290326,87,0.12643678160919541,11,4,7,400,0.075,30,-19,0.3448275862068966,False,297.55053792893887,78.64244971051812,376.192987639457,0.8203798234462738,False,defined,179/40,939/40
historical_observation,False,qwen35,7331-7332,norm,377.01336746290326,96,0.11458333333333333,11,6,5,400,0.075,30,-19,0.3125,False,290.30067133903503,86.65014990791678,376.9508212469518,0.06254621595144536,False,defined,19/5,114/5
historical_observation,False,qwen35,7331-7332,paid_direct,377.01336746290326,389,0.07455012853470437,29,17,12,400,0.075,30,-1,0.07712082262210797,False,22.564225806854665,354.1172162331641,376.68144204001874,0.33192542288452237,False,defined,-7/40,33/40
historical_observation,False,qwen35,7331-7332,paid_loss,377.01336746290326,55,0.34545454545454546,19,11,8,400,0.075,30,-11,0.5454545454545454,False,326.13386725913733,50.14560382813215,376.2794710872695,0.7338963756337797,False,defined,119/8,207/8
historical_observation,False,qwen35,7331-7332,paid_primary,377.01336746290326,62,0.16129032258064516,10,3,7,400,0.075,30,-20,0.4838709677419355,False,320.11228044983,56.63934502750635,376.75162547733635,0.2617419855669144,False,defined,107/20,507/20
historical_observation,False,qwen35,7331-7332,paid_norm,377.01336746290326,70,0.11428571428571428,8,6,2,400,0.075,30,-22,0.42857142857142855,False,312.86241385992616,63.44096574932337,376.30337960924953,0.7099878536537315,False,defined,11/4,99/4
